x,y,id,ig_date,last_date
1869235.1,4286801.0,3149,2012-06-02 00:00:00,2012-06-03 00:00:00
1992013.0,4285411.0,3150,2013-06-28 00:00:00,2013-07-01 00:00:00
1994329.5,4286801.0,3151,2013-07-08 00:00:00,2013-07-08 00:00:00
2021201.8,4285874.5,3152,2012-06-30 00:00:00,2012-07-06 00:00:00
2101818.2,4285411.0,3153,2012-08-31 00:00:00,2012-09-06 00:00:00
1987843.1,4284021.0,3154,2009-08-22 00:00:00,2009-08-26 00:00:00
1993402.9,4286338.0,3155,2013-06-27 00:00:00,2013-07-01 00:00:00
2014252.0,4285411.0,3156,2011-10-08 00:00:00,2011-10-09 00:00:00
2025371.5,4285874.5,3157,2008-08-26 00:00:00,2008-08-28 00:00:00
2099965.0,4283094.5,3158,2001-07-20 00:00:00,2001-07-22 00:00:00
2086992.1,4283094.5,3160,2019-07-03 00:00:00,2019-07-08 00:00:00
2079115.8,4284948.0,3163,2017-10-15 00:00:00,2017-10-17 00:00:00
2098575.0,4284021.0,3164,2012-09-19 00:00:00,2012-09-19 00:00:00
2085138.9,4284484.5,3166,2019-06-24 00:00:00,2019-06-24 00:00:00
2091161.9,4284021.0,3167,2022-06-17 00:00:00,2022-06-17 00:00:00
2105988.0,4276608.0,3168,2012-08-23 00:00:00,2012-08-30 00:00:00
1992013.0,4281704.5,3170,2015-09-04 00:00:00,2015-09-16 00:00:00
2100428.2,4282631.5,3171,2019-07-04 00:00:00,2019-07-04 00:00:00
2099965.0,4282631.5,3172,2019-07-12 00:00:00,2019-07-12 00:00:00
1881744.6,4281704.5,3173,2012-06-02 00:00:00,2012-06-02 00:00:00
2066143.0,4276145.0,3175,2024-07-30 00:00:00,2024-07-30 00:00:00
1952168.1,4279851.5,3179,2022-07-04 00:00:00,2022-07-04 00:00:00
1981356.8,4279851.5,3180,2013-08-27 00:00:00,2013-09-01 00:00:00
2017495.2,4280314.5,3181,2014-09-14 00:00:00,2014-09-18 00:00:00
2099038.2,4280314.5,3182,2012-09-17 00:00:00,2012-09-20 00:00:00
2076799.2,4277535.0,3184,2007-08-23 00:00:00,2007-08-31 00:00:00
1953558.0,4278461.5,3186,2013-08-02 00:00:00,2013-08-09 00:00:00
1990159.8,4279851.5,3187,2013-08-28 00:00:00,2013-08-28 00:00:00
1952168.1,4276145.0,3188,2022-07-02 00:00:00,2022-07-05 00:00:00
1992939.6,4278461.5,3189,2013-08-27 00:00:00,2013-08-28 00:00:00
2097648.5,4276608.0,3190,2019-07-04 00:00:00,2019-07-06 00:00:00
1994329.5,4277998.0,3191,2006-08-22 00:00:00,2006-08-24 00:00:00
1987843.1,4277071.5,3192,2007-06-27 00:00:00,2007-07-03 00:00:00
1991086.4,4277071.5,3193,2013-08-28 00:00:00,2013-08-30 00:00:00
1981820.1,4277071.5,3194,2013-08-28 00:00:00,2013-08-28 00:00:00
2074019.4,4277071.5,3195,2007-09-04 00:00:00,2007-09-04 00:00:00
1932709.0,4276608.0,3196,2011-08-24 00:00:00,2011-08-31 00:00:00
2100891.5,4275681.5,3197,2009-07-21 00:00:00,2009-07-21 00:00:00
1985063.2,4276145.0,3198,2013-08-28 00:00:00,2013-08-28 00:00:00
2006375.8,4275218.0,3199,2004-10-04 00:00:00,2004-10-04 00:00:00
2006375.8,4272438.5,3200,2013-10-17 00:00:00,2013-10-17 00:00:00
2009618.9,4273365.0,3201,2013-09-29 00:00:00,2013-10-20 00:00:00
1858115.6,4275218.0,3202,2011-09-08 00:00:00,2011-09-08 00:00:00
2009618.9,4271511.5,3203,2004-10-08 00:00:00,2004-10-20 00:00:00
2101818.2,4271511.5,3204,2009-07-22 00:00:00,2009-07-22 00:00:00
2049000.5,4271048.5,3205,2009-06-09 00:00:00,2009-06-14 00:00:00
2009618.9,4271975.0,3209,2003-11-09 00:00:00,2003-11-09 00:00:00
2009618.9,4272901.5,3210,2003-11-02 00:00:00,2003-11-02 00:00:00
2016105.2,4272438.5,3211,2008-10-03 00:00:00,2008-10-04 00:00:00
2099965.0,4271511.5,3212,2001-10-10 00:00:00,2001-10-13 00:00:00
2009155.6,4272438.5,3214,2004-10-13 00:00:00,2004-10-13 00:00:00
2009155.6,4271975.0,3215,2013-09-27 00:00:00,2013-09-27 00:00:00
2010082.2,4272438.5,3216,2003-11-22 00:00:00,2003-11-22 00:00:00
2015178.6,4272438.5,3217,2022-08-29 00:00:00,2022-08-29 00:00:00
2017495.2,4269195.0,3218,2008-10-01 00:00:00,2008-10-06 00:00:00
1973943.8,4269658.5,3219,2006-07-17 00:00:00,2006-07-21 00:00:00
1978576.9,4261782.0,3220,2023-08-16 00:00:00,2023-08-30 00:00:00
2007302.4,4271975.0,3221,2013-10-11 00:00:00,2013-10-11 00:00:00
2010082.2,4271975.0,3222,2003-11-16 00:00:00,2003-11-16 00:00:00
2014252.0,4271511.5,3223,2008-10-01 00:00:00,2008-10-08 00:00:00
1928539.1,4267805.0,3224,2021-08-03 00:00:00,2021-08-09 00:00:00
1945218.4,4270585.0,3225,2011-09-13 00:00:00,2011-09-13 00:00:00
2008692.2,4271511.5,3226,2004-10-13 00:00:00,2004-10-13 00:00:00
2022591.6,4269195.0,3227,2023-07-22 00:00:00,2023-07-24 00:00:00
2017031.9,4270585.0,3228,2017-08-22 00:00:00,2017-08-26 00:00:00
2105524.8,4269195.0,3229,2024-07-28 00:00:00,2024-07-30 00:00:00
1867381.9,4270585.0,3232,2010-08-31 00:00:00,2010-08-31 00:00:00
1876648.1,4267342.0,3233,2011-08-21 00:00:00,2011-09-01 00:00:00
1884524.5,4267805.0,3234,2011-08-21 00:00:00,2011-08-27 00:00:00
2007302.4,4270585.0,3235,2004-10-13 00:00:00,2004-10-18 00:00:00
2007302.4,4270122.0,3236,2013-10-11 00:00:00,2013-10-20 00:00:00
2036027.8,4268732.0,3237,2012-09-17 00:00:00,2012-09-19 00:00:00
2098575.0,4269658.5,3238,2013-08-07 00:00:00,2013-08-10 00:00:00
1942438.5,4269195.0,3241,2009-06-12 00:00:00,2009-06-12 00:00:00
2035564.4,4269658.5,3242,2016-09-12 00:00:00,2016-09-12 00:00:00
2035564.4,4270122.0,3243,2016-09-21 00:00:00,2016-09-21 00:00:00
2091161.9,4270122.0,3244,2011-08-20 00:00:00,2011-08-20 00:00:00
1882671.2,4269658.5,3250,2011-09-01 00:00:00,2011-09-01 00:00:00
1876648.1,4267805.0,3251,2011-08-30 00:00:00,2011-08-30 00:00:00
2034174.5,4269658.5,3252,2019-10-11 00:00:00,2019-10-11 00:00:00
2049000.5,4268732.0,3253,2013-08-21 00:00:00,2013-08-25 00:00:00
2094868.4,4269195.0,3254,2007-08-24 00:00:00,2007-08-25 00:00:00
2053633.6,4269195.0,3259,2007-06-27 00:00:00,2007-07-01 00:00:00
1876184.9,4268268.5,3263,2011-09-09 00:00:00,2011-09-09 00:00:00
1895644.0,4267342.0,3264,2007-07-18 00:00:00,2007-07-25 00:00:00
2034174.5,4267805.0,3265,2019-10-13 00:00:00,2019-10-13 00:00:00
2024908.2,4267805.0,3267,2007-07-05 00:00:00,2007-07-08 00:00:00
2045294.0,4267805.0,3268,2011-09-12 00:00:00,2011-09-14 00:00:00
1842826.2,4267342.0,3270,2007-10-01 00:00:00,2007-10-01 00:00:00
1877111.5,4266878.5,3271,2008-07-22 00:00:00,2008-07-24 00:00:00
2019348.5,4266415.5,3272,2021-05-19 00:00:00,2021-05-19 00:00:00
2028151.4,4263172.0,3273,2023-08-19 00:00:00,2023-08-24 00:00:00
2049463.8,4267342.0,3274,2013-08-16 00:00:00,2013-08-16 00:00:00
2099501.8,4265488.5,3275,2023-07-05 00:00:00,2023-07-07 00:00:00
2008229.0,4265952.0,3278,2007-08-23 00:00:00,2007-08-26 00:00:00
2036954.4,4266415.5,3279,2024-06-19 00:00:00,2024-06-19 00:00:00
2103208.2,4264562.0,3281,2014-10-16 00:00:00,2014-10-20 00:00:00
2016568.6,4264098.5,3283,2007-09-14 00:00:00,2007-09-17 00:00:00
2022591.6,4265488.5,3284,2012-09-18 00:00:00,2012-09-19 00:00:00
2028614.8,4265488.5,3285,2013-10-02 00:00:00,2013-10-02 00:00:00
1895644.0,4265025.5,3286,2001-10-03 00:00:00,2001-10-03 00:00:00
1897960.5,4264562.0,3287,2008-08-01 00:00:00,2008-08-03 00:00:00
2019811.8,4265025.5,3288,2007-10-22 00:00:00,2007-10-30 00:00:00
2030468.0,4265025.5,3289,2013-10-02 00:00:00,2013-10-16 00:00:00
1934098.9,4264098.5,3291,2006-08-05 00:00:00,2006-08-06 00:00:00
2040197.5,4264562.0,3292,2012-09-17 00:00:00,2012-09-17 00:00:00
2013788.8,4262245.5,3294,2007-08-24 00:00:00,2007-08-31 00:00:00
2030004.6,4264098.5,3295,2013-10-22 00:00:00,2013-10-22 00:00:00
2032784.5,4263635.5,3296,2013-10-02 00:00:00,2013-10-08 00:00:00
1845606.1,4263172.0,3299,2011-10-23 00:00:00,2011-10-27 00:00:00
2014715.4,4263172.0,3300,2014-08-29 00:00:00,2014-08-31 00:00:00
2024908.2,4263635.5,3301,2012-09-18 00:00:00,2012-09-18 00:00:00
2059193.4,4263635.5,3302,2022-07-03 00:00:00,2022-07-03 00:00:00
1985989.9,4262709.0,3307,2014-08-24 00:00:00,2014-08-24 00:00:00
2026761.5,4263172.0,3308,2013-10-06 00:00:00,2013-10-06 00:00:00
2029541.4,4262245.5,3309,2013-10-03 00:00:00,2013-10-20 00:00:00
2040660.9,4261782.0,3310,2023-08-19 00:00:00,2023-08-23 00:00:00
1993866.2,4262709.0,3311,2007-07-18 00:00:00,2007-07-25 00:00:00
2043904.0,4261319.0,3312,2016-07-22 00:00:00,2016-07-24 00:00:00
2040197.5,4260855.5,3317,2009-07-22 00:00:00,2009-07-24 00:00:00
2105061.5,4260855.5,3319,2013-06-17 00:00:00,2013-06-19 00:00:00
1918346.2,4259465.5,3320,2021-07-29 00:00:00,2021-08-04 00:00:00
2061509.9,4259929.0,3322,2005-06-02 00:00:00,2005-06-03 00:00:00
1906300.1,4256685.5,3323,2012-07-17 00:00:00,2012-07-21 00:00:00
2060120.0,4259929.0,3324,2012-05-12 00:00:00,2012-05-12 00:00:00
2061046.6,4259929.0,3325,2012-05-24 00:00:00,2012-05-28 00:00:00
1846069.5,4259002.5,3330,2013-08-10 00:00:00,2013-08-10 00:00:00
2028614.8,4258539.0,3331,2007-09-26 00:00:00,2007-09-26 00:00:00
2029078.0,4258539.0,3332,2010-09-13 00:00:00,2010-09-15 00:00:00
2027688.1,4258539.0,3336,2010-09-13 00:00:00,2010-09-19 00:00:00
2083285.6,4251589.5,3337,2017-08-11 00:00:00,2017-08-16 00:00:00
2040197.5,4257149.0,3340,2009-07-06 00:00:00,2009-07-06 00:00:00
2085602.1,4256222.5,3341,2001-05-31 00:00:00,2001-06-04 00:00:00
2002205.9,4251589.5,3342,2009-08-15 00:00:00,2009-08-21 00:00:00
2051317.0,4256685.5,3343,2019-07-23 00:00:00,2019-07-25 00:00:00
2044830.6,4256222.5,3344,2014-08-01 00:00:00,2014-08-10 00:00:00
2044830.6,4254832.5,3345,2017-06-01 00:00:00,2017-06-02 00:00:00
2030004.6,4255759.0,3347,2011-09-17 00:00:00,2011-09-20 00:00:00
2045757.2,4256222.5,3348,2014-08-02 00:00:00,2014-08-02 00:00:00
2046683.9,4255296.0,3349,2014-08-06 00:00:00,2014-08-08 00:00:00
2024908.2,4255296.0,3351,2010-07-01 00:00:00,2010-07-02 00:00:00
2030468.0,4255759.0,3352,2011-09-29 00:00:00,2011-09-29 00:00:00
1902130.4,4255296.0,3353,2012-08-30 00:00:00,2012-09-01 00:00:00
1996182.8,4251126.0,3354,2023-08-19 00:00:00,2023-08-28 00:00:00
2090698.6,4254369.0,3357,2012-07-06 00:00:00,2012-07-07 00:00:00
2043440.8,4254369.0,3364,2017-06-01 00:00:00,2017-06-03 00:00:00
2087455.4,4253442.5,3365,2010-07-15 00:00:00,2010-07-17 00:00:00
2035564.4,4253906.0,3369,2015-08-15 00:00:00,2015-08-15 00:00:00
2044830.6,4253906.0,3370,2017-06-03 00:00:00,2017-06-03 00:00:00
2090235.2,4253906.0,3371,2012-07-14 00:00:00,2012-07-14 00:00:00
2096258.4,4233983.5,3372,2009-08-19 00:00:00,2009-08-26 00:00:00
2003132.5,4249736.0,3375,2019-08-10 00:00:00,2019-08-14 00:00:00
2091625.2,4253442.5,3376,2017-08-19 00:00:00,2017-08-19 00:00:00
2120814.0,4238616.5,3378,2007-08-20 00:00:00,2007-08-31 00:00:00
2091625.2,4252052.5,3384,2017-08-19 00:00:00,2017-08-19 00:00:00
2083748.9,4241396.5,3392,2021-08-02 00:00:00,2021-08-09 00:00:00
2113401.0,4250199.5,3395,2007-07-20 00:00:00,2007-07-25 00:00:00
1922052.8,4250199.5,3398,2008-07-31 00:00:00,2008-07-31 00:00:00
2023981.6,4244176.5,3399,2009-08-19 00:00:00,2009-08-28 00:00:00
1946145.0,4241396.5,3404,2007-07-18 00:00:00,2007-07-30 00:00:00
2114791.0,4248809.5,3405,2013-07-17 00:00:00,2013-07-18 00:00:00
2087918.8,4248809.5,3407,2010-07-06 00:00:00,2010-07-06 00:00:00
2053170.2,4246493.0,3413,2008-07-14 00:00:00,2008-07-19 00:00:00
2097648.5,4247883.0,3414,2006-07-20 00:00:00,2006-07-21 00:00:00
1873868.2,4247419.5,3417,2005-10-09 00:00:00,2005-10-14 00:00:00
1780279.1,4246029.5,3420,2017-09-05 00:00:00,2017-09-09 00:00:00
2055486.9,4246956.0,3421,2023-06-10 00:00:00,2023-06-14 00:00:00
1941511.9,4245103.0,3426,2023-07-21 00:00:00,2023-07-27 00:00:00
2055023.5,4231667.0,3427,2023-07-16 00:00:00,2023-07-22 00:00:00
1813637.6,4245566.0,3428,2023-10-13 00:00:00,2023-10-13 00:00:00
2071239.5,4240006.5,3429,2007-06-25 00:00:00,2007-07-02 00:00:00
2099965.0,4245566.0,3433,2013-08-03 00:00:00,2013-08-06 00:00:00
1868771.8,4244176.5,3436,2011-08-21 00:00:00,2011-08-23 00:00:00
1936415.5,4245566.0,3437,2007-08-02 00:00:00,2007-08-02 00:00:00
2045757.2,4232593.5,3438,2021-08-15 00:00:00,2021-08-24 00:00:00
1935952.1,4244176.5,3442,2007-06-25 00:00:00,2007-06-29 00:00:00
2057340.1,4244639.5,3443,2016-06-23 00:00:00,2016-06-30 00:00:00
2085138.9,4242786.5,3448,2012-08-24 00:00:00,2012-08-25 00:00:00
2065679.8,4244176.5,3453,2007-06-22 00:00:00,2007-06-22 00:00:00
2026761.5,4243713.0,3459,2009-08-17 00:00:00,2009-08-17 00:00:00
2095795.0,4242786.5,3463,2008-07-30 00:00:00,2008-08-01 00:00:00
1898887.1,4242786.5,3468,2007-07-17 00:00:00,2007-07-19 00:00:00
1901667.0,4241859.5,3469,2022-07-15 00:00:00,2022-07-16 00:00:00
1902593.6,4241859.5,3470,2007-07-16 00:00:00,2007-07-19 00:00:00
2118034.2,4242323.0,3471,2021-07-09 00:00:00,2021-07-10 00:00:00
2149539.5,4239080.0,3479,2023-10-31 00:00:00,2023-11-05 00:00:00
2031857.9,4240470.0,3487,2022-07-03 00:00:00,2022-07-06 00:00:00
2079579.1,4240470.0,3488,2013-08-02 00:00:00,2013-08-07 00:00:00
2066143.0,4238616.5,3499,2023-08-19 00:00:00,2023-08-28 00:00:00
2057803.4,4236300.0,3509,2009-08-19 00:00:00,2009-08-21 00:00:00
1798811.6,4239543.0,3524,2007-07-16 00:00:00,2007-07-17 00:00:00
1809004.5,4238616.5,3525,2010-08-12 00:00:00,2010-08-18 00:00:00
1814564.2,4234446.5,3526,2007-07-21 00:00:00,2007-07-29 00:00:00
1815027.5,4235373.5,3533,2021-06-30 00:00:00,2021-07-05 00:00:00
1814100.9,4238616.5,3549,2012-08-23 00:00:00,2012-08-25 00:00:00
1817344.1,4238616.5,3550,2011-09-01 00:00:00,2011-09-04 00:00:00
1966994.1,4236300.0,3561,2006-08-05 00:00:00,2006-08-12 00:00:00
2121277.2,4235836.5,3562,2016-08-12 00:00:00,2016-08-14 00:00:00
1966530.8,4237226.5,3573,2015-08-17 00:00:00,2015-08-18 00:00:00
1892864.1,4237226.5,3577,2003-05-23 00:00:00,2003-05-28 00:00:00
2149076.2,4237226.5,3578,2016-08-08 00:00:00,2016-08-09 00:00:00
2042514.1,4233983.5,3590,2016-06-11 00:00:00,2016-06-15 00:00:00
2069849.5,4235373.5,3596,2009-07-27 00:00:00,2009-07-27 00:00:00
1816880.8,4233057.0,3605,2018-09-25 00:00:00,2018-10-02 00:00:00
1817344.1,4233983.5,3606,2017-08-16 00:00:00,2017-08-18 00:00:00
1816880.8,4235373.5,3607,2018-10-09 00:00:00,2018-10-09 00:00:00
2086992.1,4233057.0,3608,2007-08-13 00:00:00,2007-08-18 00:00:00
2129617.0,4233983.5,3614,2019-09-03 00:00:00,2019-09-07 00:00:00
1888694.2,4233057.0,3619,2017-09-06 00:00:00,2017-09-15 00:00:00
1871088.4,4233983.5,3624,2008-09-11 00:00:00,2008-09-18 00:00:00
2128227.0,4233983.5,3625,2021-08-21 00:00:00,2021-08-22 00:00:00
1815954.1,4233520.0,3634,2018-10-06 00:00:00,2018-10-06 00:00:00
2034174.5,4232130.0,3635,2022-07-19 00:00:00,2022-07-21 00:00:00
2034174.5,4230277.0,3650,2021-05-18 00:00:00,2021-05-21 00:00:00
2094868.4,4227960.5,3651,2022-07-17 00:00:00,2022-07-21 00:00:00
2149539.5,4229350.5,3663,2011-09-15 00:00:00,2011-09-18 00:00:00
2137956.5,4231203.5,3665,2010-07-19 00:00:00,2010-07-27 00:00:00
2102281.5,4228423.5,3672,2018-07-23 00:00:00,2018-07-29 00:00:00
2100891.5,4231667.0,3673,2018-07-29 00:00:00,2018-07-29 00:00:00
2135640.0,4229350.5,3674,2008-08-21 00:00:00,2008-08-23 00:00:00
2139809.8,4229350.5,3682,2010-08-18 00:00:00,2010-08-24 00:00:00
1968847.4,4230277.0,3699,2008-10-06 00:00:00,2008-10-08 00:00:00
2098575.0,4227033.5,3700,2005-07-27 00:00:00,2005-07-29 00:00:00
2132860.2,4228887.0,3701,2002-07-04 00:00:00,2002-07-04 00:00:00
2149076.2,4224254.0,3702,2023-07-22 00:00:00,2023-07-27 00:00:00
2133323.5,4227960.5,3711,2009-07-28 00:00:00,2009-08-01 00:00:00
2135176.8,4225644.0,3712,2016-07-23 00:00:00,2016-07-26 00:00:00
1946608.4,4228887.0,3722,2021-04-01 00:00:00,2021-04-02 00:00:00
2144443.0,4223327.0,3723,2009-08-11 00:00:00,2009-08-25 00:00:00
1876648.1,4227960.5,3740,2002-07-31 00:00:00,2002-08-02 00:00:00
1980893.5,4227960.5,3741,2018-07-22 00:00:00,2018-07-28 00:00:00
2130080.2,4227497.0,3742,2012-08-30 00:00:00,2012-09-02 00:00:00
1866918.5,4227960.5,3752,2012-08-27 00:00:00,2012-08-27 00:00:00
1958191.1,4227960.5,3753,2010-09-20 00:00:00,2010-09-20 00:00:00
2146296.2,4228423.5,3754,2009-08-31 00:00:00,2009-08-31 00:00:00
1957264.5,4227960.5,3773,2010-09-25 00:00:00,2010-09-25 00:00:00
2033711.1,4222864.0,3788,2018-07-22 00:00:00,2018-07-28 00:00:00
1886377.8,4226107.0,3805,2011-08-19 00:00:00,2011-08-21 00:00:00
1943365.1,4224717.0,3806,2008-04-08 00:00:00,2008-04-19 00:00:00
2100891.5,4224717.0,3807,2005-07-27 00:00:00,2005-07-30 00:00:00
2152782.8,4227033.5,3808,2009-08-15 00:00:00,2009-08-15 00:00:00
2132396.8,4226107.0,3844,2012-07-02 00:00:00,2012-07-02 00:00:00
2013788.8,4224254.0,3858,2019-09-12 00:00:00,2019-09-16 00:00:00
2150002.8,4223327.0,3878,2012-09-08 00:00:00,2012-09-09 00:00:00
1944755.1,4224717.0,3899,2008-04-18 00:00:00,2008-04-18 00:00:00
1866918.5,4223790.5,3919,2017-09-30 00:00:00,2017-10-01 00:00:00
1865528.6,4222864.0,3939,2008-10-05 00:00:00,2008-10-08 00:00:00
1945218.4,4222400.5,3981,2009-05-17 00:00:00,2009-05-17 00:00:00
2144906.2,4222400.5,3982,2009-09-20 00:00:00,2009-09-20 00:00:00
1892864.1,4212207.5,3983,2024-06-18 00:00:00,2024-06-23 00:00:00
1862285.4,4221937.5,4001,2008-10-06 00:00:00,2008-10-06 00:00:00
1867845.1,4221937.5,4002,2018-10-07 00:00:00,2018-10-09 00:00:00
1890084.2,4220547.5,4021,2011-08-25 00:00:00,2011-08-27 00:00:00
1948461.6,4221474.0,4022,2008-04-04 00:00:00,2008-04-04 00:00:00
2088382.0,4220547.5,4023,2019-08-11 00:00:00,2019-08-11 00:00:00
1864602.0,4221010.5,4038,2008-10-06 00:00:00,2008-10-06 00:00:00
1964214.2,4219620.5,4039,2008-04-07 00:00:00,2008-04-15 00:00:00
2021665.0,4217304.0,4040,2023-07-16 00:00:00,2023-07-21 00:00:00
1866918.5,4220084.0,4074,2007-09-30 00:00:00,2007-09-30 00:00:00
2026761.5,4220084.0,4075,2005-07-31 00:00:00,2005-07-31 00:00:00
2084212.2,4216377.5,4117,2015-07-14 00:00:00,2015-07-18 00:00:00
2168072.0,4216377.5,4138,2010-09-19 00:00:00,2010-09-26 00:00:00
1892864.1,4214524.5,4161,2022-06-30 00:00:00,2022-07-07 00:00:00
1970237.2,4218231.0,4162,2008-04-10 00:00:00,2008-04-11 00:00:00
2174095.0,4218231.0,4163,2009-09-26 00:00:00,2009-09-26 00:00:00
1864138.6,4217767.5,4187,2017-10-01 00:00:00,2017-10-01 00:00:00
1876648.1,4215451.0,4188,2008-07-29 00:00:00,2008-08-02 00:00:00
1906300.1,4196455.0,4189,2007-08-20 00:00:00,2007-09-02 00:00:00
2175485.0,4217304.0,4190,2023-08-23 00:00:00,2023-08-28 00:00:00
1864138.6,4216841.0,4245,2017-09-30 00:00:00,2017-09-30 00:00:00
1869698.4,4215914.0,4267,2018-10-05 00:00:00,2018-10-09 00:00:00
1951241.5,4216377.5,4268,2008-04-09 00:00:00,2008-04-11 00:00:00
2105061.5,4215914.0,4269,2004-08-22 00:00:00,2004-08-25 00:00:00
2172705.0,4215451.0,4270,2012-09-08 00:00:00,2012-09-14 00:00:00
1869698.4,4215914.0,4295,2001-10-01 00:00:00,2001-10-01 00:00:00
1907226.8,4214987.5,4296,2021-07-27 00:00:00,2021-07-27 00:00:00
1815490.9,4214987.5,4323,2004-09-04 00:00:00,2004-09-08 00:00:00
1995256.1,4209428.0,4324,2007-08-21 00:00:00,2007-08-27 00:00:00
1874331.6,4214524.5,4355,2003-08-18 00:00:00,2003-08-18 00:00:00
1873868.2,4214524.5,4390,2003-08-28 00:00:00,2003-08-28 00:00:00
2087918.8,4214061.0,4409,2009-06-14 00:00:00,2009-06-14 00:00:00
2171315.2,4214061.0,4410,2013-08-16 00:00:00,2013-08-18 00:00:00
1812711.0,4212207.5,4438,2009-08-19 00:00:00,2009-08-25 00:00:00
1813637.6,4213134.5,4439,2017-08-12 00:00:00,2017-08-14 00:00:00
1989233.1,4211281.0,4440,2024-07-08 00:00:00,2024-07-13 00:00:00
2179191.5,4212207.5,4441,2021-04-04 00:00:00,2021-04-06 00:00:00
1909543.4,4213134.5,4480,2011-09-22 00:00:00,2011-09-22 00:00:00
2006375.8,4212671.0,4481,2007-07-16 00:00:00,2007-07-17 00:00:00
2169462.0,4211744.5,4482,2016-07-07 00:00:00,2016-07-09 00:00:00
2173168.5,4212207.5,4483,2013-07-24 00:00:00,2013-07-26 00:00:00
1882207.9,4210354.5,4525,2020-09-07 00:00:00,2020-09-10 00:00:00
2000815.9,4212207.5,4526,2012-07-15 00:00:00,2012-07-16 00:00:00
2004522.4,4211744.5,4565,2012-08-06 00:00:00,2012-08-12 00:00:00
2106451.2,4209891.0,4566,2013-08-01 00:00:00,2013-08-04 00:00:00
2181044.8,4211744.5,4567,2012-10-12 00:00:00,2012-10-12 00:00:00
2181508.0,4211744.5,4568,2012-10-04 00:00:00,2012-10-04 00:00:00
1872015.0,4211744.5,4611,2003-10-02 00:00:00,2003-10-02 00:00:00
2015178.6,4203868.0,4649,2020-07-19 00:00:00,2020-07-27 00:00:00
2000815.9,4210354.5,4650,2012-07-15 00:00:00,2012-07-16 00:00:00
2017495.2,4211281.0,4651,2020-07-11 00:00:00,2020-07-11 00:00:00
2087455.4,4210818.0,4652,2022-06-02 00:00:00,2022-06-03 00:00:00
1816880.8,4210354.5,4682,2007-07-19 00:00:00,2007-07-28 00:00:00
1812711.0,4210354.5,4720,2017-09-02 00:00:00,2017-09-02 00:00:00
2008692.2,4206184.5,4721,2007-07-16 00:00:00,2007-07-20 00:00:00
2186141.2,4208501.0,4722,2014-10-17 00:00:00,2014-10-18 00:00:00
1815027.5,4205721.5,4764,2017-08-23 00:00:00,2017-08-26 00:00:00
1815490.9,4208964.5,4765,2012-08-21 00:00:00,2012-08-21 00:00:00
2010545.5,4209428.0,4766,2012-08-20 00:00:00,2012-08-20 00:00:00
1818270.8,4209428.0,4824,2017-07-18 00:00:00,2017-07-18 00:00:00
1817807.4,4208038.0,4825,2017-07-10 00:00:00,2017-07-12 00:00:00
1999889.2,4208501.0,4826,2021-07-22 00:00:00,2021-07-24 00:00:00
1811784.4,4205721.5,4871,2009-08-15 00:00:00,2009-08-23 00:00:00
1994792.9,4208038.0,4872,2017-09-20 00:00:00,2017-09-22 00:00:00
2010082.2,4208038.0,4873,2012-08-19 00:00:00,2012-08-20 00:00:00
2103208.2,4208964.5,4874,2008-07-31 00:00:00,2008-08-03 00:00:00
2105061.5,4208038.0,4875,2011-08-18 00:00:00,2011-08-19 00:00:00
2182898.0,4207574.5,4968,2013-08-10 00:00:00,2013-08-14 00:00:00
2187994.5,4208038.0,4969,2024-06-24 00:00:00,2024-06-24 00:00:00
1995719.5,4207574.5,5009,2017-09-28 00:00:00,2017-09-28 00:00:00
1869698.4,4206648.0,5109,2017-09-30 00:00:00,2017-10-01 00:00:00
2020738.4,4204794.5,5110,2017-08-21 00:00:00,2017-08-23 00:00:00
2105524.8,4201088.0,5111,2007-08-23 00:00:00,2007-08-28 00:00:00
2102744.8,4206648.0,5112,2023-07-16 00:00:00,2023-07-18 00:00:00
1864138.6,4205721.5,5169,2018-10-06 00:00:00,2018-10-08 00:00:00
1882207.9,4204794.5,5170,2017-08-12 00:00:00,2017-08-19 00:00:00
2185214.5,4205721.5,5210,2013-08-10 00:00:00,2013-08-12 00:00:00
2186604.5,4204794.5,5211,2006-08-13 00:00:00,2006-08-15 00:00:00
2193090.8,4204794.5,5212,2008-09-16 00:00:00,2008-09-19 00:00:00
2193090.8,4205721.5,5213,2008-09-10 00:00:00,2008-09-10 00:00:00
1822903.9,4203405.0,5251,2017-08-10 00:00:00,2017-08-14 00:00:00
1815027.5,4203405.0,5299,2006-08-19 00:00:00,2006-08-24 00:00:00
1878501.4,4202941.5,5322,2007-08-23 00:00:00,2007-08-25 00:00:00
1824757.1,4202015.0,5342,2012-07-31 00:00:00,2012-08-05 00:00:00
1823367.1,4203405.0,5343,2004-07-31 00:00:00,2004-07-31 00:00:00
1818734.0,4200625.0,5377,2012-08-19 00:00:00,2012-08-23 00:00:00
1822903.9,4202941.5,5378,2012-08-11 00:00:00,2012-08-11 00:00:00
2191237.5,4202478.0,5379,2012-08-18 00:00:00,2012-08-20 00:00:00
1814564.2,4202478.0,5407,2006-08-27 00:00:00,2006-08-27 00:00:00
1871551.6,4202478.0,5408,2003-09-15 00:00:00,2003-09-15 00:00:00
2105061.5,4201551.5,5409,2020-09-08 00:00:00,2020-09-09 00:00:00
1824757.1,4201088.0,5441,2009-07-04 00:00:00,2009-07-05 00:00:00
